src_ip,dst_ip,src_port,dst_port,protocol,length
0.5517662335105172,0.8696992411190825,-0.8344720685800708,0.9866854304027592,0.3806934938134405,-0.5471558722090324
0.8514234710366654,0.5734582967576223,1.0105462859626242,-0.9945259743709246,0.3806934938134405,-0.49073911048217
0.8514234710366654,-1.1610382443857243,1.0104457400032485,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.8514234710366654,0.5734582967576223,1.0099094948865786,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,-0.4987986478717218
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,-0.26708694792210824
0.8514234710366654,-1.8108409564095251,1.064271343588999,-1.0075970830587215,-2.626785107312739,-0.47059026700829054
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,1.010349728321848
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,-0.5229772600403771
-1.2647811381131795,0.8696992411190825,-0.9948428737841907,1.0107831923169284,0.3806934938134405,-0.4987986478717218
-0.48886527941605673,0.8696992411190825,-0.9948428737841907,1.032166185503632,-2.626785107312739,1.846526732487845
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,2.354277588029607
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-0.41645928777580293,1.0318285140304644,-0.9945259743709246,-2.626785107312739,1.947270949857242
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,2.354277588029607
0.8514234710366654,-1.4203489513803302,1.010579801282416,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.5427147106225705,0.8696992411190825,-0.9948428737841907,1.0108837393068344,0.3806934938134405,-0.4987986478717218
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,-0.3396227844280742
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,-0.5229772600403771
-1.2647811381131795,0.8696992411190825,-0.9948428737841907,1.0107831923169284,0.3806934938134405,-0.5471558722090324
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,2.354277588029607
0.8514234710366654,-1.4203489513803302,1.0099765255261621,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,-0.1925362270687543
-1.2667350122540224,0.8696992411190825,-0.9948428737841907,1.011118348949949,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,2.354277588029607
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,2.3784562001982623
-1.535005387806132,0.8696992411190825,-0.9948428737841907,1.0103139730306998,0.3806934938134405,-0.5471558722090324
-1.2667350122540224,0.8696992411190825,-0.9948428737841907,1.011118348949949,0.3806934938134405,-0.5471558722090324
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,2.3784562001982623
-1.2647811381131795,0.8696992411190825,-0.9948428737841907,1.0107831923169284,0.3806934938134405,-0.5229772600403771
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,-0.3315632470385224
0.8514234710366654,-1.4203489513803302,1.010579801282416,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,2.354277588029607
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,-0.4685753826609026
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-0.41645928777580293,1.0318285140304644,-0.9945259743709246,-2.626785107312739,-0.41014373658665226
0.5427147106225705,0.8696992411190825,-0.9948428737841907,1.0102804573673978,0.3806934938134405,-0.4987986478717218
-0.48886527941605673,0.8696992411190825,-0.9948428737841907,1.032166185503632,-2.626785107312739,-0.5249921443877651
-1.535005387806132,0.8696992411190825,-0.9948428737841907,1.0103139730306998,0.3806934938134405,-0.0031370984142875787
-1.535005387806132,0.8696992411190825,-0.9948428737841907,1.0109172549701366,0.3806934938134405,-0.5471558722090324
0.5517662335105172,0.8696992411190825,-0.8344720685800708,0.9866854304027592,0.3806934938134405,-0.4947688791769459
-1.2647811381131795,0.8696992411190825,-0.9948428737841907,1.0107831923169284,0.3806934938134405,-0.5471558722090324
0.8514234710366654,0.5734582967576223,1.0099094948865786,-0.9945259743709246,0.3806934938134405,-0.4121586209340402
0.8514234710366654,-1.1610382443857243,1.0104457400032485,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
-1.2647811381131795,0.8696992411190825,-0.9948428737841907,1.0108167079802304,0.3806934938134405,-0.4987986478717218
-0.48886527941605673,0.8696992411190825,-0.9948428737841907,1.032166185503632,-2.626785107312739,-0.5229772600403771
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,-0.311414403564643
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,-0.5471558722090324
0.5427147106225705,0.8696992411190825,-0.9948428737841907,1.0102804573673978,0.3806934938134405,-0.5471558722090324
0.8514234710366654,0.5821442559271577,0.9863482250728907,-0.8341535254706476,0.3806934938134405,-0.4947688791769459
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.8514234710366654,0.5734582967576223,1.0099430102063705,-0.9945259743709246,0.3806934938134405,-0.49073911048217
-1.535005387806132,0.8696992411190825,-0.9948428737841907,1.0109172549701366,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,2.354277588029607
-0.48886527941605673,0.8696992411190825,-0.9948428737841907,1.032166185503632,-2.626785107312739,1.846526732487845
-1.2647811381131795,0.8696992411190825,-0.9948428737841907,1.0108167079802304,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.1610382443857243,1.0104792553230404,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
-1.2667350122540224,0.8696992411190825,-0.9948428737841907,1.011118348949949,0.3806934938134405,-0.5471558722090324
-1.2856708598303739,0.8696992411190825,-0.9948428737841907,1.011252411603157,0.3806934938134405,0.3897653493263615
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
0.8514234710366654,-1.1610382443857243,1.0104457400032485,-0.9945259743709246,0.3806934938134405,-0.5451409878616444
0.8514234710366654,-1.4203489513803302,1.0099765255261621,-0.9945259743709246,0.3806934938134405,-0.04947943840421029
0.8514234710366654,-1.1629132074410984,1.0107808932011673,-0.9945259743709246,0.3806934938134405,-0.5471558722090324
-1.2647811381131795,0.8696992411190825,-0.9948428737841907,1.0108167079802304,0.3806934938134405,-0.5229772600403771
0.8514234710366654,-1.181084293226868,1.0109149544803346,-0.9945259743709246,0.3806934938134405,0.33334858759949904
-1.2667350122540224,0.8696992411190825,-0.9948428737841907,1.011118348949949,0.3806934938134405,-0.347682321817626
0.8514234710366654,-0.41645928777580293,1.0318285140304644,-0.9945259743709246,-2.626785107312739,1.947270949857242
0.8514234710366654,-1.4203489513803302,1.010579801282416,-0.9945259743709246,0.3806934938134405,-0.047464554056822345
